numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07621;20201109180000;102330;170;3;250;2.300000;287.350000;283.550000;78;43610;0;mq;mq;100;8;1750;mq;mq;mq;98040;mq;mq;380;280.650000;mq;292.850000;mq;281.550000;mq;mq;3.500000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1980;8;mq;2940;mq;mq;mq;mq;mq;mq;
07627;20201109180000;102400;210;3;0;0.000000;283.850000;281.650000;86;18900;0;mq;mq;100;8;4680;mq;mq;mq;97460;mq;mq;350;277.250000;mq;291.150000;mq;279.850000;mq;mq;0.700000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4680;7;mq;5580;8;mq;6660;mq;mq;mq;
07630;20201109180000;102290;150;3;180;2.100000;289.050000;285.250000;78;27500;0;mq;mq;90;4;1250;mq;mq;mq;100510;mq;mq;290;287.650000;mq;293.450000;mq;286.650000;mq;mq;3.000000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;1080;4;mq;1560;6;mq;2100;mq;mq;mq;
07643;20201109180000;102340;90;3;140;2.600000;289.650000;288.650000;94;13420;0;mq;mq;75;6;7200;mq;mq;mq;102240;mq;mq;50;287.650000;mq;292.450000;mq;286.550000;mq;mq;4.200000;5.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;7200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20201109180000;102320;100;3;150;0.700000;289.050000;286.550000;85;17220;0;mq;mq;90;1;1250;mq;mq;mq;101940;mq;mq;0;286.250000;mq;294.650000;mq;283.950000;mq;mq;1.000000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;mq;1230;7;mq;7140;mq;mq;mq;mq;mq;mq;
07661;20201109180000;mq;mq;mq;90;3.300000;mq;mq;mq;18000;1;0;mq;10;0;7000;30;20;11;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.800000;4.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;0;7000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20201109180000;102370;70;3;110;0.800000;290.150000;287.750000;86;19350;0;2;2;75;6;450;mq;mq;mq;102060;mq;mq;-130;285.750000;mq;292.950000;mq;284.750000;mq;mq;1.500000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;360;6;mq;1020;mq;mq;mq;mq;mq;mq;
07747;20201109180000;102280;140;3;330;0.900000;287.350000;284.550000;83;31330;0;mq;mq;90;7;450;mq;mq;mq;101750;mq;mq;150;284.750000;mq;291.750000;mq;286.750000;mq;mq;1.500000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;360;7;mq;1290;mq;mq;mq;mq;mq;mq;
07761;20201109180000;102290;40;0;40;2.600000;287.950000;285.950000;88;6630;0;mq;mq;mq;0;mq;mq;mq;mq;102180;mq;mq;-140;282.750000;mq;293.450000;mq;282.250000;mq;mq;4.400000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20201109180000;102360;70;3;230;0.900000;286.450000;285.650000;95;3550;10;mq;mq;mq;0;mq;mq;mq;mq;102210;mq;mq;-140;283.050000;mq;293.150000;mq;285.950000;mq;mq;1.400000;2.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20201109180000;101540;120;1;80;6.000000;299.750000;294.550000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;-20;mq;299.550000;mq;304.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20201109180000;101520;130;1;170;0.600000;298.950000;295.450000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;-50;mq;294.450000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20201109180000;101820;120;1;120;7.200000;298.950000;294.850000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101730;mq;mq;-80;mq;297.950000;mq;302.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20201109180000;102080;110;1;130;6.900000;295.750000;292.950000;84;18570;0;mq;mq;mq;2;450;mq;mq;mq;101930;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;9.600000;9.600000;-10;mq;mq;mq;mq;0.000000;0.200000;0.600000;0.600000;0.600000;mq;mq;mq;mq;1;mq;510;5;mq;1740;mq;mq;mq;mq;mq;mq;
61996;20201109180000;101050;420;8;320;13.500000;286.950000;285.550000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100700;mq;mq;-1870;mq;284.650000;mq;289.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201109180000;mq;250;1;230;9.100000;274.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98900;mq;mq;590;mq;274.250000;mq;281.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201109180000;98040;-190;6;220;11.300000;277.150000;275.850000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97680;mq;mq;-2480;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20201109180000;101580;130;1;10;1.300000;298.050000;295.750000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101500;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;1.800000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.900000;11.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201109180000;101850;-290;6;250;8.600000;280.150000;280.150000;100;1200;58;6;6;100;8;80;37;mq;mq;101760;mq;mq;-930;275.950000;mq;280.150000;mq;275.750000;mq;mq;11.800000;11.900000;-10;2;0.000000;0.000000;-60;0.200000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;7;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20201109180000;101160;220;8;160;11.100000;299.750000;297.450000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100840;mq;mq;-10;mq;297.650000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;26.300000;26.300000;36.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20201109180000;101190;240;7;100;5.000000;301.450000;296.350000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100680;mq;mq;-50;mq;298.050000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20201109180000;101160;-230;8;160;5.700000;298.150000;297.150000;94;8840;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.000000;4.000000;4.000000;4.200000;4.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201109180000;101190;300;8;160;8.200000;299.250000;296.750000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100750;mq;mq;40;mq;296.750000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;5.100000;34.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20201109180000;101190;-290;8;130;5.000000;300.550000;297.250000;82;55160;0;mq;mq;75;6;450;mq;mq;mq;101100;mq;mq;80;297.350000;mq;301.350000;mq;mq;mq;mq;6.800000;8.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.200000;29.100000;mq;mq;mq;mq;6;mq;510;6;mq;780;mq;mq;mq;mq;mq;mq;
81401;20201109180000;100990;290;8;340;2.400000;305.950000;298.250000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;-50;mq;296.050000;mq;307.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201109180000;101050;-250;8;70;5.700000;304.750000;296.850000;63;60000;0;mq;mq;mq;2;800;mq;mq;mq;100960;mq;mq;-50;mq;mq;mq;mq;297.550000;mq;mq;8.400000;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;870;3;mq;4920;mq;mq;mq;mq;mq;mq;
81408;20201109180000;100980;250;6;80;2.500000;303.650000;298.950000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;-80;mq;295.550000;mq;307.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;0.400000;0.400000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20201109180000;101010;280;8;70;2.200000;306.550000;295.050000;51;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99830;mq;mq;10;mq;294.950000;mq;306.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;12.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20201109180000;97340;20;0;120;5.700000;259.650000;248.650000;35;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;96790;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20201109210000;102210;40;2;150;2.600000;286.850000;285.750000;93;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;190;mq;mq;mq;mq;285.450000;mq;mq;4.100000;4.400000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20201109210000;102260;40;2;110;1.900000;285.050000;284.150000;94;8480;0;mq;mq;100;8;3060;mq;mq;mq;101690;mq;mq;170;mq;mq;mq;mq;281.250000;mq;mq;2.700000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;3060;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20201109210000;102000;80;3;200;4.600000;287.550000;285.950000;90;12000;1;2;mq;75;6;800;36;20;10;101890;mq;mq;230;mq;mq;mq;mq;mq;mq;mq;6.600000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;2;8;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20201109210000;102160;70;1;160;3.400000;285.450000;284.050000;91;23990;0;mq;mq;100;8;2250;mq;mq;mq;101350;mq;mq;240;mq;mq;mq;mq;283.750000;mq;mq;5.000000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;2280;5;mq;2820;8;mq;3480;mq;mq;mq;
07037;20201109210000;102230;50;3;190;2.000000;284.950000;284.350000;96;5670;0;mq;mq;100;8;3300;mq;mq;mq;100400;mq;mq;210;mq;mq;mq;mq;283.950000;mq;mq;2.800000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;8;mq;3300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20201109210000;102360;60;3;130;0.700000;280.150000;279.550000;96;1250;10;mq;mq;mq;0;mq;mq;mq;mq;101190;mq;mq;160;mq;mq;mq;mq;278.850000;mq;mq;1.300000;1.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20201109210000;102080;130;2;210;4.000000;285.750000;284.950000;95;18520;0;mq;mq;100;8;250;mq;mq;mq;100900;mq;mq;540;mq;mq;mq;mq;283.950000;mq;mq;6.200000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.900000;8.600000;mq;mq;mq;mq;6;mq;240;8;mq;1080;mq;mq;mq;mq;mq;mq;
07117;20201109210000;102050;130;2;200;3.200000;285.550000;284.250000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;460;mq;mq;mq;mq;mq;mq;mq;4.700000;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20201109210000;102220;150;2;180;2.000000;284.950000;284.650000;98;11920;0;mq;mq;75;6;450;mq;mq;mq;101770;mq;mq;420;mq;mq;mq;mq;282.050000;mq;mq;2.800000;3.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.800000;0.800000;0.800000;mq;mq;mq;mq;6;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20201109210000;102250;70;1;180;1.700000;284.550000;284.250000;98;1260;41;mq;mq;100;1;800;mq;mq;mq;100500;mq;mq;230;mq;mq;mq;mq;283.150000;mq;mq;2.800000;2.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;810;8;mq;3060;mq;mq;mq;mq;mq;mq;
07149;20201109210000;102290;70;3;200;1.300000;287.050000;284.750000;86;15000;3;2;2;75;3;3200;30;27;12;101210;mq;mq;200;mq;mq;mq;mq;mq;mq;mq;2.200000;2.400000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;3;3200;3;3;3600;3;0;8000;mq;mq;mq;
07168;20201109210000;102370;70;3;150;1.600000;282.250000;281.650000;96;19340;0;mq;mq;90;7;4680;mq;mq;mq;100930;mq;mq;190;mq;mq;mq;mq;277.650000;mq;mq;2.300000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;4680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20201109210000;102430;30;2;160;3.000000;283.550000;282.350000;92;21050;0;mq;mq;mq;0;mq;mq;mq;mq;98320;mq;mq;80;mq;mq;mq;mq;279.650000;mq;mq;3.700000;3.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20201109210000;102540;30;3;310;0.700000;279.950000;279.550000;97;150;44;mq;mq;mq;1;150;mq;mq;mq;100680;mq;mq;60;mq;mq;mq;mq;278.150000;mq;mq;1.000000;1.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.600000;mq;mq;mq;mq;1;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20201109210000;102230;130;3;260;5.400000;287.450000;286.450000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101710;mq;mq;610;mq;mq;mq;mq;mq;mq;mq;7.800000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20201109210000;102280;120;3;170;1.700000;285.250000;284.750000;97;3990;10;mq;mq;mq;2;800;mq;mq;mq;101960;mq;mq;510;mq;mq;mq;mq;281.550000;mq;mq;2.200000;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20201109210000;102320;80;3;200;1.600000;286.650000;285.750000;94;10100;0;mq;mq;100;8;1750;mq;mq;mq;100970;mq;mq;320;mq;mq;mq;mq;285.050000;mq;mq;2.300000;4.300000;-10;2;0.000000;mq;mq;0.400000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;5;mq;1800;8;mq;2580;mq;8;mq;mq;mq;mq;
07255;20201109210000;102400;100;3;250;1.300000;287.250000;284.950000;86;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100410;mq;mq;300;mq;mq;mq;mq;285.650000;mq;mq;2.900000;2.900000;-10;mq;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20201109210000;102470;60;3;310;1.400000;280.950000;280.950000;100;490;44;mq;mq;mq;2;4140;mq;mq;mq;99700;mq;mq;150;mq;mq;mq;mq;283.950000;mq;mq;1.800000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20201109210000;102580;80;1;160;0.900000;279.350000;278.650000;95;12000;2;0;0;0;0;mq;30;20;10;99240;mq;mq;60;mq;mq;mq;mq;277.650000;mq;mq;1.100000;2.500000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20201109210000;102390;90;3;220;3.500000;288.450000;286.650000;89;12000;25;2;mq;100;8;800;38;27;mq;102110;mq;mq;580;mq;mq;mq;mq;mq;mq;mq;4.200000;5.000000;-10;1;mq;mq;mq;0.000000;0.000000;0.200000;1.400000;1.400000;mq;mq;mq;mq;1;8;600;6;6;800;2;3;2500;mq;mq;mq;
07335;20201109210000;102360;80;3;190;1.600000;285.650000;284.350000;92;13190;0;mq;mq;90;7;1750;mq;mq;mq;100910;mq;mq;380;mq;mq;mq;mq;284.550000;mq;mq;2.300000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1860;5;mq;2160;7;mq;2700;mq;mq;mq;
07434;20201109210000;102410;40;2;100;0.800000;285.150000;283.750000;91;2940;10;mq;mq;100;8;2250;mq;mq;mq;97630;mq;mq;340;mq;mq;mq;mq;284.850000;mq;mq;1.400000;2.900000;-10;2;0.000000;mq;mq;0.600000;3.400000;4.600000;4.600000;4.800000;mq;mq;mq;mq;7;mq;2280;8;mq;2700;mq;8;mq;mq;mq;mq;
07460;20201109210000;102430;110;3;230;1.200000;283.550000;279.850000;78;3020;10;mq;mq;90;7;1750;mq;mq;mq;98520;mq;mq;250;mq;mq;mq;mq;280.850000;mq;mq;1.800000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1620;4;mq;3360;5;mq;4140;mq;mq;mq;
07471;20201109210000;mq;60;2;10;1.000000;281.650000;279.750000;88;20000;0;mq;mq;100;8;1750;mq;mq;mq;92780;mq;858;150;mq;mq;mq;mq;281.550000;mq;mq;1.600000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20201109210000;102430;100;3;180;2.700000;285.450000;283.550000;88;20000;3;0;0;25;1;mq;30;23;12;99550;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;3.300000;5.100000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;3;4000;2;0;6000;mq;mq;mq;mq;mq;mq;
07510;20201109210000;102450;120;1;200;1.000000;284.050000;283.450000;96;2030;10;mq;mq;75;6;1750;mq;mq;mq;101860;mq;mq;540;mq;mq;mq;mq;284.550000;mq;mq;1.300000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;6;mq;1680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20201109210000;102420;60;3;280;0.500000;286.550000;285.250000;92;18990;0;mq;mq;90;7;2250;mq;mq;mq;99310;mq;mq;350;mq;mq;mq;mq;286.050000;mq;mq;1.000000;1.900000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;2460;6;mq;3180;7;mq;3780;mq;mq;mq;
07558;20201109210000;102380;40;2;90;2.500000;284.450000;283.350000;93;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94090;mq;mq;170;mq;mq;mq;mq;282.550000;mq;mq;2.900000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20201109210000;102450;90;1;0;0.000000;283.550000;282.650000;94;1010;41;mq;mq;mq;mq;mq;mq;mq;mq;101550;mq;mq;80;mq;mq;mq;mq;284.850000;mq;mq;0.000000;0.500000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20201109210000;mq;110;3;50;0.500000;280.150000;276.750000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92410;mq;866;-20;mq;mq;mq;mq;279.750000;mq;mq;2.300000;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20201109210000;102440;100;3;280;0.800000;283.050000;282.250000;95;190;45;mq;mq;101;9;30;mq;mq;mq;101720;mq;mq;500;mq;mq;mq;mq;285.550000;mq;mq;1.600000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20201109210000;102420;60;1;170;2.700000;285.650000;284.050000;90;39600;0;mq;mq;100;8;2250;mq;mq;mq;98100;mq;mq;450;mq;mq;mq;mq;285.250000;mq;mq;3.800000;3.800000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20201109210000;102520;80;1;0;0.000000;282.250000;281.350000;94;19760;0;mq;mq;100;8;2250;mq;mq;mq;97540;mq;mq;410;mq;mq;mq;mq;283.050000;mq;mq;1.100000;1.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2280;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20201109210000;102410;110;3;210;2.000000;288.350000;284.750000;79;12580;0;mq;mq;100;2;800;mq;mq;mq;100620;mq;mq;350;mq;mq;mq;mq;287.250000;mq;mq;2.800000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;930;3;mq;1620;5;mq;2220;mq;mq;mq;
07643;20201109210000;102400;60;1;20;2.000000;287.350000;287.050000;98;4310;10;mq;mq;mq;3;1750;mq;mq;mq;102300;mq;mq;110;mq;mq;mq;mq;284.050000;mq;mq;2.300000;3.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1620;3;mq;1980;mq;mq;mq;mq;mq;mq;
07650;20201109210000;102410;80;2;150;1.100000;287.250000;285.850000;91;6560;0;mq;mq;90;5;800;mq;mq;mq;102020;mq;mq;90;mq;mq;mq;mq;286.050000;mq;mq;1.500000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;5;mq;870;7;mq;2400;mq;mq;mq;mq;mq;mq;
07661;20201109210000;mq;mq;mq;100;3.400000;mq;mq;mq;18000;2;0;mq;10;1;2250;30;23;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.800000;4.000000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;2200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20201109210000;102410;40;3;330;2.500000;287.850000;286.250000;90;20000;2;2;2;75;1;1250;35;20;12;102100;mq;mq;-70;mq;mq;mq;mq;287.150000;mq;mq;3.300000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;1000;6;0;7000;mq;mq;mq;mq;mq;mq;
07747;20201109210000;102380;90;2;250;2.900000;284.650000;283.250000;91;32470;0;mq;mq;mq;0;mq;mq;mq;mq;101840;mq;mq;260;mq;mq;mq;mq;286.350000;mq;mq;4.000000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20201109210000;102330;40;3;50;2.500000;286.250000;284.450000;89;10510;0;mq;mq;mq;0;mq;mq;mq;mq;102220;mq;mq;-120;mq;mq;mq;mq;284.850000;mq;mq;3.200000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
