"dep";"jour";"incid_hosp";"incid_rea";"incid_dc";"incid_rad"
"80";2020-11-14;4;2;4;14
"80";2020-11-15;7;0;2;0
"80";2020-11-16;39;9;5;16
"80";2020-11-17;15;7;3;18
"80";2020-11-18;16;3;3;22
"80";2020-11-19;9;1;0;15
"80";2020-11-20;7;3;3;8
"80";2020-11-21;1;0;0;0
"80";2020-11-22;13;0;0;0
"80";2020-11-23;9;2;5;11
"80";2020-11-24;15;4;2;13
"80";2020-11-25;7;1;3;12
"80";2020-11-26;13;4;1;9
"80";2020-11-27;6;1;1;9
"80";2020-11-28;4;1;2;5
"80";2020-11-29;4;0;0;0
"80";2020-11-30;12;2;1;1
"80";2020-12-01;9;3;3;8
"80";2020-12-02;14;4;1;14
"80";2020-12-03;12;3;1;5
"80";2020-12-04;13;2;4;13
"80";2020-12-05;0;0;0;1
"80";2020-12-06;3;0;0;0
"80";2020-12-07;14;2;6;5
"80";2020-12-08;17;1;6;4
"80";2020-12-09;29;3;3;12
"80";2020-12-10;22;2;2;14
"80";2020-12-11;12;2;7;9
"80";2020-12-12;8;0;0;1
"80";2020-12-13;10;0;1;0
"80";2020-12-14;19;1;3;6
"80";2020-12-15;9;0;3;10
"80";2020-12-16;14;1;5;11
"80";2020-12-17;37;3;3;4
"80";2020-12-18;4;0;1;5
"80";2020-12-19;10;0;4;8
"80";2020-12-20;6;0;2;0
"80";2020-12-21;16;0;2;1
"80";2020-12-22;24;3;7;13
"80";2020-12-23;20;1;3;7
"80";2020-12-24;3;1;0;5
"80";2020-12-25;7;0;2;0
"80";2020-12-26;0;0;0;0
"80";2020-12-27;13;1;3;1
"80";2020-12-28;11;2;6;25
"80";2020-12-29;10;4;7;12
"80";2020-12-30;19;2;4;2
"80";2020-12-31;12;0;4;15
"80";2021-01-01;0;0;0;1
"80";2021-01-02;0;0;0;0
"80";2021-01-03;0;0;0;0
"80";2021-01-04;23;3;12;12
"80";2021-01-05;5;0;5;9
"80";2021-01-06;27;4;5;10
"80";2021-01-07;13;0;4;8
"80";2021-01-08;12;1;16;23
"80";2021-01-09;2;1;0;2
"80";2021-01-10;11;1;1;0
"80";2021-01-11;9;2;4;10
"80";2021-01-12;14;1;3;6
"80";2021-01-13;19;1;0;5
"80";2021-01-14;17;2;1;8
"80";2021-01-15;24;1;2;17
"80";2021-01-16;7;0;1;17
"80";2021-01-17;1;0;0;0
"80";2021-01-18;34;5;4;16
"80";2021-01-19;23;1;7;19
"80";2021-01-20;14;3;3;17
"80";2021-01-21;47;0;11;60
"80";2021-01-22;22;2;2;7
"80";2021-01-23;9;0;0;5
"80";2021-01-24;4;1;0;1
"80";2021-01-25;16;2;3;6
"80";2021-01-26;16;2;1;18
"80";2021-01-27;5;2;2;5
"80";2021-01-28;14;3;1;10
"80";2021-01-29;8;2;9;17
"80";2021-01-30;1;0;0;3
"80";2021-01-31;1;0;0;0
"80";2021-02-01;30;1;1;10
"80";2021-02-02;26;4;10;24
"80";2021-02-03;16;1;2;6
"80";2021-02-04;16;1;7;30
"80";2021-02-05;15;2;1;11
"80";2021-02-06;14;2;0;3
"80";2021-02-07;0;0;0;0
"80";2021-02-08;49;7;9;7
"80";2021-02-09;18;1;19;46
"80";2021-02-10;19;4;1;9
"80";2021-02-11;27;5;5;13
"80";2021-02-12;19;3;3;9
"80";2021-02-13;0;0;0;1
"80";2021-02-14;0;0;0;0
"80";2021-02-15;32;5;4;6
"80";2021-02-16;16;4;6;11
"80";2021-02-17;41;10;10;17
"80";2021-02-18;7;2;4;6
"80";2021-02-19;24;2;5;13
"80";2021-02-20;0;0;3;4
"80";2021-02-21;3;0;0;2
"80";2021-02-22;24;1;3;7
"80";2021-02-23;9;3;3;16
"80";2021-02-24;18;5;5;11
"80";2021-02-25;25;5;9;21
"80";2021-02-26;20;2;6;21
"80";2021-02-27;15;0;1;1
"80";2021-02-28;0;0;0;0
"80";2021-03-01;27;4;8;13
"80";2021-03-02;18;7;7;10
"80";2021-03-03;22;7;5;14
"80";2021-03-04;16;8;8;44
"80";2021-03-05;20;5;4;5
"80";2021-03-06;9;1;0;0
"80";2021-03-07;2;0;1;0
"80";2021-03-08;8;2;1;0
"80";2021-03-09;27;7;0;4
"80";2021-03-10;23;7;7;46
"80";2021-03-11;15;5;2;11
"80";2021-03-12;18;5;6;27
"80";2021-03-13;13;1;2;16
"80";2021-03-14;2;0;0;2
"80";2021-03-15;37;4;7;18
"80";2021-03-16;24;8;2;10
"80";2021-03-17;10;2;1;15
"80";2021-03-18;20;5;1;11
"80";2021-03-19;9;6;3;13
"80";2021-03-20;3;1;1;3
"80";2021-03-21;2;0;0;2
"80";2021-03-22;8;0;2;4
"80";2021-03-23;29;12;7;22
"80";2021-03-24;42;3;4;22
"80";2021-03-25;38;6;2;16
"80";2021-03-26;23;9;5;15
"80";2021-03-27;3;1;0;2
"80";2021-03-28;0;0;0;0
"80";2021-03-29;22;5;5;8
"80";2021-03-30;52;10;12;32
"80";2021-03-31;14;2;4;29
"80";2021-04-01;13;4;5;17
"80";2021-04-02;35;4;6;25
"80";2021-04-03;10;6;1;14
"80";2021-04-04;0;0;0;0
"80";2021-04-05;6;0;0;1
"80";2021-04-06;16;5;3;7
"80";2021-04-07;54;21;17;36
"80";2021-04-08;31;8;7;21
"80";2021-04-09;12;2;6;19
"80";2021-04-10;10;6;4;11
"80";2021-04-11;4;0;1;0
"80";2021-04-12;27;8;4;12
"80";2021-04-13;32;6;2;19
"80";2021-04-14;9;2;2;26
"80";2021-04-15;26;5;2;18
"80";2021-04-16;10;5;2;13
"80";2021-04-17;14;2;1;9
"80";2021-04-18;1;1;0;1
"80";2021-04-19;26;3;9;12
"80";2021-04-20;23;8;2;19
"80";2021-04-21;17;2;1;21
"80";2021-04-22;26;8;0;12
"80";2021-04-23;12;3;2;6
"80";2021-04-24;0;0;6;7
"80";2021-04-25;4;0;2;3
"80";2021-04-26;27;8;13;12
"80";2021-04-27;14;4;5;11
"80";2021-04-28;14;4;4;20
"80";2021-04-29;19;6;0;23
"80";2021-04-30;8;3;0;13
"80";2021-05-01;4;3;1;4
"80";2021-05-02;2;1;0;0
"80";2021-05-03;28;16;2;13
"80";2021-05-04;16;4;7;23
"80";2021-05-05;4;1;4;23
"80";2021-05-06;14;5;2;18
"80";2021-05-07;4;0;1;7
"80";2021-05-08;9;3;3;8
"80";2021-05-09;2;0;0;0
"80";2021-05-10;5;3;5;5
"80";2021-05-11;10;4;5;8
"80";2021-05-12;7;8;4;10
"80";2021-05-13;31;1;2;15
"80";2021-05-14;5;0;0;2
"80";2021-05-15;3;2;1;5
"80";2021-05-16;3;1;0;0
"80";2021-05-17;16;9;5;15
"80";2021-05-18;22;7;5;22
"80";2021-05-19;6;4;4;13
"80";2021-05-20;3;0;1;8
"80";2021-05-21;3;3;1;5
"80";2021-05-22;2;2;0;5
"80";2021-05-23;0;0;0;0
"80";2021-05-24;1;0;1;0
"80";2021-05-25;7;3;4;9
"80";2021-05-26;7;1;2;10
"80";2021-05-27;5;1;0;7
"80";2021-05-28;4;1;3;5
"80";2021-05-29;0;0;0;4
"80";2021-05-30;0;0;0;0
"80";2021-05-31;7;2;2;15
"80";2021-06-01;3;0;0;5
"80";2021-06-02;1;0;2;16
"80";2021-06-03;11;4;4;12
"80";2021-06-04;10;1;0;15
"80";2021-06-05;4;0;1;3
"80";2021-06-06;0;0;0;0
"80";2021-06-07;4;0;0;1
"80";2021-06-08;3;1;0;7
"80";2021-06-09;0;0;1;5
"80";2021-06-10;0;0;0;9
"80";2021-06-11;3;0;1;4
"80";2021-06-12;1;1;0;2
"80";2021-06-13;0;0;0;0
"80";2021-06-14;0;0;0;0
"80";2021-06-15;2;0;2;10
"80";2021-06-16;1;0;0;0
"80";2021-06-17;0;0;1;3
"80";2021-06-18;1;0;2;1
"80";2021-06-19;0;0;0;2
"80";2021-06-20;0;0;0;0
"80";2021-06-21;3;2;0;2
"80";2021-06-22;2;0;1;0
"80";2021-06-23;0;0;0;2
"80";2021-06-24;1;1;0;2
"80";2021-06-25;0;0;0;0
"80";2021-06-26;5;0;0;4
"80";2021-06-27;0;0;0;0
"80";2021-06-28;0;0;0;0
"80";2021-06-29;1;0;1;4
"81";2020-03-19;2;1;0;0
"81";2020-03-20;3;0;0;2
"81";2020-03-21;1;0;1;0
"81";2020-03-22;2;0;0;1
"81";2020-03-23;0;2;0;0
"81";2020-03-24;1;0;0;0
"81";2020-03-25;8;4;0;1
"81";2020-03-26;10;3;0;3
"81";2020-03-27;4;2;0;2
"81";2020-03-28;5;2;0;0
"81";2020-03-29;7;4;0;0
"81";2020-03-30;5;1;1;3
"81";2020-03-31;5;0;0;1
"81";2020-04-01;11;3;1;1
"81";2020-04-02;10;5;0;5
"81";2020-04-03;4;0;0;1
"81";2020-04-04;2;1;0;1
"81";2020-04-05;3;2;1;2
"81";2020-04-06;3;2;1;7
"81";2020-04-07;10;4;0;7
"81";2020-04-08;3;1;1;2
"81";2020-04-09;4;1;1;7
"81";2020-04-10;2;1;2;6
"81";2020-04-11;2;0;1;4
"81";2020-04-12;2;0;0;0
"81";2020-04-13;3;1;1;1
"81";2020-04-14;3;1;2;2
"81";2020-04-15;3;0;1;4
"81";2020-04-16;2;0;1;0
"81";2020-04-17;1;0;0;0
"81";2020-04-18;2;0;0;2
"81";2020-04-19;0;0;0;0
"81";2020-04-20;0;0;2;2
"81";2020-04-21;0;1;0;2
"81";2020-04-22;1;0;0;1
"81";2020-04-23;0;0;0;1
"81";2020-04-24;2;0;1;2
"81";2020-04-25;1;0;0;0
"81";2020-04-26;0;0;0;0
"81";2020-04-27;4;0;1;2
"81";2020-04-28;3;1;0;2
"81";2020-04-29;1;0;0;1
"81";2020-04-30;6;0;0;0
"81";2020-05-01;0;1;0;9
"81";2020-05-02;1;0;1;0
"81";2020-05-03;0;0;0;0
"81";2020-05-04;0;0;0;1
"81";2020-05-05;0;0;1;2
"81";2020-05-06;1;0;0;8
"81";2020-05-07;0;0;0;1
"81";2020-05-08;0;0;0;0
"81";2020-05-09;3;0;0;0
"81";2020-05-10;1;0;0;1
"81";2020-05-11;0;0;0;1
"81";2020-05-12;5;0;1;1
"81";2020-05-13;1;0;0;1
"81";2020-05-14;0;0;0;3
"81";2020-05-15;0;0;0;2
"81";2020-05-16;0;0;0;0
"81";2020-05-17;0;0;0;1
"81";2020-05-18;0;0;0;0
"81";2020-05-19;0;0;0;0
"81";2020-05-20;0;0;0;0
"81";2020-05-21;0;0;0;1
"81";2020-05-22;0;0;0;0
"81";2020-05-23;1;0;0;1
"81";2020-05-24;0;0;0;0
"81";2020-05-25;0;0;0;0
"81";2020-05-26;0;0;0;6
"81";2020-05-27;0;0;0;2
"81";2020-05-28;0;0;0;0
"81";2020-05-29;0;0;0;1
"81";2020-05-30;0;0;0;0
"81";2020-05-31;0;0;0;0
"81";2020-06-01;0;0;0;0
"81";2020-06-02;0;0;0;1
"81";2020-06-03;0;0;0;2
"81";2020-06-04;0;0;0;4
"81";2020-06-05;0;0;0;0
"81";2020-06-06;0;0;0;0
"81";2020-06-07;0;0;0;0
"81";2020-06-08;0;0;0;0
"81";2020-06-09;0;0;1;0
"81";2020-06-10;1;1;0;0
"81";2020-06-11;0;0;0;0
"81";2020-06-12;0;0;0;0
"81";2020-06-13;0;0;0;0
"81";2020-06-14;0;0;0;0
"81";2020-06-15;0;0;0;0
"81";2020-06-16;0;0;0;0
"81";2020-06-17;0;0;0;0
"81";2020-06-18;0;0;0;2
"81";2020-06-19;0;0;0;0
"81";2020-06-20;0;0;0;0
"81";2020-06-21;0;0;0;0
"81";2020-06-22;0;0;0;0
"81";2020-06-23;0;0;0;0
"81";2020-06-24;0;0;0;0
"81";2020-06-25;0;0;0;1
"81";2020-06-26;0;0;0;0
"81";2020-06-27;0;0;0;0
"81";2020-06-28;0;0;0;0
"81";2020-06-29;0;0;0;0
"81";2020-06-30;0;0;0;1
"81";2020-07-01;0;0;0;0
"81";2020-07-02;0;0;0;1
"81";2020-07-03;0;0;0;0
"81";2020-07-04;0;0;0;0
"81";2020-07-05;0;0;0;0
"81";2020-07-06;0;0;0;0
"81";2020-07-07;0;0;0;0
"81";2020-07-08;0;0;0;0
"81";2020-07-09;0;0;0;0
"81";2020-07-10;0;0;0;0
"81";2020-07-11;0;0;0;0
"81";2020-07-12;0;0;0;0
"81";2020-07-13;0;0;0;0
"81";2020-07-14;0;0;0;0
"81";2020-07-15;0;0;0;0
"81";2020-07-16;0;0;0;0
"81";2020-07-17;0;0;0;0
"81";2020-07-18;0;0;0;0
"81";2020-07-19;0;0;0;0
"81";2020-07-20;0;0;0;0
"81";2020-07-21;0;0;0;0
"81";2020-07-22;0;0;0;0
"81";2020-07-23;0;0;0;0
"81";2020-07-24;0;0;0;1
"81";2020-07-25;0;0;0;0
"81";2020-07-26;0;0;0;0
"81";2020-07-27;0;0;0;0
"81";2020-07-28;0;0;0;0
"81";2020-07-29;1;1;0;0
"81";2020-07-30;0;0;0;0
"81";2020-07-31;0;0;0;0
"81";2020-08-01;1;0;0;0
"81";2020-08-02;0;0;0;0
"81";2020-08-03;1;0;0;0
"81";2020-08-04;0;0;0;0
"81";2020-08-05;0;0;0;0
"81";2020-08-06;0;0;0;0
"81";2020-08-07;0;0;0;0
"81";2020-08-08;0;1;0;0
"81";2020-08-09;0;0;0;1
"81";2020-08-10;0;0;0;0
"81";2020-08-11;0;0;0;0
"81";2020-08-12;0;0;0;0
"81";2020-08-13;0;0;0;0
"81";2020-08-14;0;0;0;0
"81";2020-08-15;0;0;0;0
"81";2020-08-16;0;0;0;0
"81";2020-08-17;1;0;0;0
"81";2020-08-18;0;0;0;0
"81";2020-08-19;3;0;0;0
"81";2020-08-20;1;0;0;1
"81";2020-08-21;3;0;0;0
"81";2020-08-22;0;0;0;0
"81";2020-08-23;0;0;0;0
"81";2020-08-24;0;0;0;0
"81";2020-08-25;3;0;0;0
"81";2020-08-26;0;0;0;3
"81";2020-08-27;1;0;0;1
"81";2020-08-28;1;0;0;2
"81";2020-08-29;0;0;0;0
"81";2020-08-30;0;0;0;1
"81";2020-08-31;0;0;0;0
"81";2020-09-01;0;0;0;2
"81";2020-09-02;1;0;0;2
"81";2020-09-03;0;0;0;0
"81";2020-09-04;0;0;0;0
"81";2020-09-05;0;0;0;0
"81";2020-09-06;0;0;0;0
"81";2020-09-07;3;1;0;1
"81";2020-09-08;0;0;0;0
"81";2020-09-09;1;0;0;0
"81";2020-09-10;1;1;0;1
"81";2020-09-11;0;1;0;1
"81";2020-09-12;0;0;0;0
"81";2020-09-13;0;0;0;0
"81";2020-09-14;0;0;0;0
"81";2020-09-15;0;0;0;0
"81";2020-09-16;4;2;0;0
"81";2020-09-17;0;0;0;1
"81";2020-09-18;3;0;0;0
"81";2020-09-19;0;0;0;0
"81";2020-09-20;0;0;0;0
"81";2020-09-21;1;0;0;2
"81";2020-09-22;2;1;0;0
"81";2020-09-23;3;0;0;1
"81";2020-09-24;6;2;0;3
"81";2020-09-25;2;0;0;1
"81";2020-09-26;4;0;0;0
"81";2020-09-27;1;1;0;0
"81";2020-09-28;7;1;1;0
"81";2020-09-29;1;0;0;3
"81";2020-09-30;11;2;1;3
"81";2020-10-01;5;0;0;2
"81";2020-10-02;5;2;0;1
"81";2020-10-03;1;0;0;4
"81";2020-10-04;1;0;0;1
"81";2020-10-05;1;1;0;1
"81";2020-10-06;4;1;0;3
"81";2020-10-07;3;1;0;0
"81";2020-10-08;7;1;1;2
"81";2020-10-09;2;1;0;3
"81";2020-10-10;6;1;0;2
"81";2020-10-11;4;0;1;2
"81";2020-10-12;8;1;1;4
"81";2020-10-13;7;0;0;2
"81";2020-10-14;8;2;0;4
"81";2020-10-15;8;5;1;5
"81";2020-10-16;7;1;1;3
"81";2020-10-17;5;1;0;3
"81";2020-10-18;4;0;1;0
"81";2020-10-19;3;0;0;0
"81";2020-10-20;4;2;2;5
"81";2020-10-21;3;1;0;0
"81";2020-10-22;9;1;1;5
"81";2020-10-23;7;2;1;4
"81";2020-10-24;4;3;1;5
"81";2020-10-25;2;0;1;0
"81";2020-10-26;6;2;0;1
"81";2020-10-27;23;4;2;2
"81";2020-10-28;9;4;3;2
"81";2020-10-29;10;0;1;6
"81";2020-10-30;8;0;1;3
"81";2020-10-31;5;3;2;7
"81";2020-11-01;2;2;2;1
"81";2020-11-02;17;2;1;1
"81";2020-11-03;16;3;3;6
"81";2020-11-04;17;3;1;10
"81";2020-11-05;10;2;6;6
"81";2020-11-06;9;1;1;2
"81";2020-11-07;11;1;1;13
"81";2020-11-08;6;2;4;4
"81";2020-11-09;29;5;3;6
"81";2020-11-10;9;6;1;10
"81";2020-11-11;10;1;4;13
"81";2020-11-12;14;4;0;6
"81";2020-11-13;12;3;1;12
"81";2020-11-14;10;1;0;9
"81";2020-11-15;12;3;5;2
"81";2020-11-16;7;2;2;2
"81";2020-11-17;12;3;1;13
"81";2020-11-18;8;6;2;7
"81";2020-11-19;14;2;2;17
"81";2020-11-20;5;2;1;6
"81";2020-11-21;5;1;1;9
"81";2020-11-22;2;1;0;4
"81";2020-11-23;6;1;4;1
"81";2020-11-24;7;1;2;12
"81";2020-11-25;6;1;1;12
"81";2020-11-26;12;5;1;13
"81";2020-11-27;6;1;3;6
"81";2020-11-28;6;2;1;4
"81";2020-11-29;5;1;1;0
"81";2020-11-30;14;1;2;1
"81";2020-12-01;5;0;2;13
"81";2020-12-02;8;1;2;5
"81";2020-12-03;9;2;0;3
"81";2020-12-04;20;0;0;7
"81";2020-12-05;5;1;3;6
"81";2020-12-06;5;1;0;0
"81";2020-12-07;9;1;4;2
"81";2020-12-08;6;4;3;4
"81";2020-12-09;7;1;1;3
"81";2020-12-10;2;1;0;6
"81";2020-12-11;7;1;4;5
"81";2020-12-12;10;2;0;4
"81";2020-12-13;1;0;1;4
"81";2020-12-14;7;2;2;2
"81";2020-12-15;4;0;0;12
"81";2020-12-16;15;0;4;8
"81";2020-12-17;10;3;1;5
"81";2020-12-18;7;2;1;7
"81";2020-12-19;6;1;0;5
"81";2020-12-20;2;0;1;1
"81";2020-12-21;5;1;2;3
"81";2020-12-22;3;1;1;8
"81";2020-12-23;8;2;3;10
"81";2020-12-24;4;0;1;15
"81";2020-12-25;6;0;0;4
"81";2020-12-26;3;1;3;2
"81";2020-12-27;7;1;3;0
"81";2020-12-28;5;4;3;3
"81";2020-12-29;4;0;1;4
"81";2020-12-30;4;0;0;8
"81";2020-12-31;24;2;3;1
"81";2021-01-01;5;1;2;4
"81";2021-01-02;5;4;1;1
"81";2021-01-03;4;0;1;1
"81";2021-01-04;12;4;6;1
"81";2021-01-05;9;1;2;5
"81";2021-01-06;4;0;2;3
"81";2021-01-07;24;1;3;8
"81";2021-01-08;5;1;1;11
"81";2021-01-09;8;2;2;7
"81";2021-01-10;3;1;0;1
"81";2021-01-11;8;4;2;2
"81";2021-01-12;9;2;1;4
"81";2021-01-13;11;0;1;8
"81";2021-01-14;8;0;5;5
"81";2021-01-15;8;1;0;4
"81";2021-01-16;4;0;1;9
"81";2021-01-17;3;1;0;2
"81";2021-01-18;4;1;1;3
"81";2021-01-19;12;5;3;7
"81";2021-01-20;24;6;4;4
"81";2021-01-21;5;0;2;3
"81";2021-01-22;8;0;0;2
"81";2021-01-23;10;1;6;22
"81";2021-01-24;8;2;1;1
"81";2021-01-25;14;1;4;4
"81";2021-01-26;6;2;2;6
"81";2021-01-27;10;2;3;8
"81";2021-01-28;13;6;4;7
"81";2021-01-29;14;5;4;9
"81";2021-01-30;7;4;2;11
"81";2021-01-31;3;1;2;2
"81";2021-02-01;16;1;1;3
"81";2021-02-02;9;1;1;7
"81";2021-02-03;8;4;2;3
"81";2021-02-04;9;1;1;9
"81";2021-02-05;14;1;3;2
"81";2021-02-06;7;0;2;5
"81";2021-02-07;3;1;4;0
"81";2021-02-08;10;2;0;1
"81";2021-02-09;8;2;6;14
"81";2021-02-10;5;3;4;3
"81";2021-02-11;2;0;2;11
"81";2021-02-12;12;1;1;9
"81";2021-02-13;7;2;3;5
"81";2021-02-14;1;0;2;3
"81";2021-02-15;10;3;2;5
"81";2021-02-16;3;1;2;6
"81";2021-02-17;10;0;6;14
"81";2021-02-18;3;1;0;5
"81";2021-02-19;5;1;1;6
"81";2021-02-20;3;1;2;11
"81";2021-02-21;1;1;0;0
"81";2021-02-22;10;2;2;4
"81";2021-02-23;4;1;1;10
"81";2021-02-24;3;0;1;14
"81";2021-02-25;4;0;0;5
"81";2021-02-26;1;1;0;5
"81";2021-02-27;1;0;0;5
"81";2021-02-28;2;1;1;0
"81";2021-03-01;5;3;2;3
"81";2021-03-02;9;1;1;6
"81";2021-03-03;5;2;0;6
"81";2021-03-04;2;0;0;4
"81";2021-03-05;5;0;1;6
"81";2021-03-06;2;1;0;10
"81";2021-03-07;1;0;0;4
"81";2021-03-08;11;2;3;1
"81";2021-03-09;6;1;0;3
"81";2021-03-10;4;3;0;2
"81";2021-03-11;4;1;1;1
"81";2021-03-12;4;0;0;2
"81";2021-03-13;2;0;1;5
"81";2021-03-14;1;1;0;1
"81";2021-03-15;4;0;4;0
"81";2021-03-16;4;1;1;3
"81";2021-03-17;3;0;0;4
"81";2021-03-18;7;0;0;6
"81";2021-03-19;5;1;0;5
"81";2021-03-20;5;4;2;9
"81";2021-03-21;1;1;0;3
"81";2021-03-22;8;2;0;2
"81";2021-03-23;5;1;1;3
"81";2021-03-24;4;1;1;5
"81";2021-03-25;7;1;0;3
"81";2021-03-26;5;1;0;1
"81";2021-03-27;3;2;0;6
"81";2021-03-28;1;0;0;3
"81";2021-03-29;11;2;1;3
"81";2021-03-30;17;4;3;3
"81";2021-03-31;6;1;2;0
"81";2021-04-01;17;3;1;2
"81";2021-04-02;18;3;5;17
"81";2021-04-03;6;0;1;3
"81";2021-04-04;1;3;2;1
"81";2021-04-05;4;2;0;1
"81";2021-04-06;21;5;3;13
"81";2021-04-07;11;5;6;6
"81";2021-04-08;9;3;2;3
"81";2021-04-09;7;3;4;8
"81";2021-04-10;4;1;0;18
"81";2021-04-11;3;3;2;2
"81";2021-04-12;9;1;2;1
"81";2021-04-13;19;4;1;10
"81";2021-04-14;13;2;3;12
"81";2021-04-15;14;5;1;7
"81";2021-04-16;10;4;0;10
"81";2021-04-17;12;0;2;9
"81";2021-04-18;2;2;1;2
"81";2021-04-19;11;3;1;2
"81";2021-04-20;9;4;2;8
"81";2021-04-21;6;0;2;2
"81";2021-04-22;8;1;0;7
"81";2021-04-23;6;1;0;5
"81";2021-04-24;7;1;2;5
"81";2021-04-25;6;1;2;7
"81";2021-04-26;10;3;2;3
"81";2021-04-27;14;3;3;15
"81";2021-04-28;12;1;4;11
"81";2021-04-29;8;3;1;8
"81";2021-04-30;8;2;2;8
"81";2021-05-01;1;0;0;8
"81";2021-05-02;3;0;1;0
"81";2021-05-03;8;4;1;8
"81";2021-05-04;8;2;0;9
"81";2021-05-05;4;0;1;12
"81";2021-05-06;3;1;1;6
"81";2021-05-07;5;0;1;9
"81";2021-05-08;4;1;2;7
"81";2021-05-09;0;2;0;0
"81";2021-05-10;7;1;3;0
"81";2021-05-11;7;1;1;5
"81";2021-05-12;4;1;0;3
"81";2021-05-13;0;1;1;3
"81";2021-05-14;1;0;1;6
"81";2021-05-15;2;1;0;6
"81";2021-05-16;1;1;1;4
"81";2021-05-17;6;1;1;2
"81";2021-05-18;5;2;2;2
"81";2021-05-19;2;1;0;4
"81";2021-05-20;3;0;0;2
"81";2021-05-21;1;1;0;4
"81";2021-05-22;2;1;0;3
"81";2021-05-23;1;1;1;2
"81";2021-05-24;1;0;1;5
"81";2021-05-25;0;0;1;0
"81";2021-05-26;1;2;1;7
"81";2021-05-27;0;0;1;2
"81";2021-05-28;3;0;0;6
"81";2021-05-29;0;1;0;7
"81";2021-05-30;0;0;0;0
"81";2021-05-31;3;2;0;6
"81";2021-06-01;0;1;4;4
"81";2021-06-02;0;0;0;2
"81";2021-06-03;2;0;0;2
"81";2021-06-04;1;0;0;0
"81";2021-06-05;0;0;1;6
"81";2021-06-06;0;0;0;1
"81";2021-06-07;2;1;1;2
"81";2021-06-08;1;0;0;0
"81";2021-06-09;0;0;0;4
"81";2021-06-10;0;0;0;1
"81";2021-06-11;2;1;0;1
"81";2021-06-12;0;0;0;0
"81";2021-06-13;1;0;0;0
"81";2021-06-14;0;1;0;1
"81";2021-06-15;1;0;0;2
"81";2021-06-16;3;0;0;0
"81";2021-06-17;0;0;0;1
"81";2021-06-18;0;1;0;1
"81";2021-06-19;0;0;0;0
"81";2021-06-20;0;0;0;0
"81";2021-06-21;0;0;0;2
"81";2021-06-22;0;0;0;0
"81";2021-06-23;1;0;0;0
"81";2021-06-24;0;0;0;0
"81";2021-06-25;0;0;0;1
"81";2021-06-26;0;0;0;1
"81";2021-06-27;0;0;0;0
"81";2021-06-28;0;0;0;0
"81";2021-06-29;0;0;0;1
"82";2020-03-19;0;0;0;0
"82";2020-03-20;0;0;0;0
"82";2020-03-21;2;1;0;0
"82";2020-03-22;1;1;0;0
"82";2020-03-23;0;0;0;1
"82";2020-03-24;1;0;0;1
"82";2020-03-25;0;0;0;0
"82";2020-03-26;0;0;0;0
"82";2020-03-27;1;0;0;0
"82";2020-03-28;0;0;0;0
"82";2020-03-29;0;0;0;0
"82";2020-03-30;4;3;0;1
"82";2020-03-31;2;0;0;0
"82";2020-04-01;4;1;1;0
"82";2020-04-02;0;0;0;0
"82";2020-04-03;2;1;0;0
"82";2020-04-04;0;0;0;0
"82";2020-04-05;6;2;0;3
"82";2020-04-06;2;1;1;0
"82";2020-04-07;0;0;0;0
"82";2020-04-08;2;2;0;0
"82";2020-04-09;2;0;0;2
"82";2020-04-10;2;0;0;3
"82";2020-04-11;1;0;0;2
"82";2020-04-12;0;0;0;0
"82";2020-04-13;0;0;0;0
"82";2020-04-14;2;1;0;2
"82";2020-04-15;4;1;0;2
"82";2020-04-16;2;1;0;4
"82";2020-04-17;3;0;0;5
"82";2020-04-18;0;0;0;0
"82";2020-04-19;1;1;0;0
"82";2020-04-20;2;1;0;1
"82";2020-04-21;0;0;0;0
"82";2020-04-22;0;0;0;0
"82";2020-04-23;0;0;0;2
"82";2020-04-24;0;0;0;1
"82";2020-04-25;0;0;0;0
"82";2020-04-26;0;0;0;0
"82";2020-04-27;4;1;1;1
"82";2020-04-28;0;0;0;0
"82";2020-04-29;0;0;0;1
"82";2020-04-30;0;0;0;0
"82";2020-05-01;0;0;0;0
"82";2020-05-02;0;0;0;0
"82";2020-05-03;0;0;0;0
"82";2020-05-04;0;0;0;0
"82";2020-05-05;1;0;0;1
"82";2020-05-06;0;0;0;0
"82";2020-05-07;0;0;0;0
"82";2020-05-08;0;1;0;3
"82";2020-05-09;0;0;0;0
"82";2020-05-10;0;0;0;0
"82";2020-05-11;0;0;0;0
"82";2020-05-12;0;0;0;1
"82";2020-05-13;1;0;0;0
"82";2020-05-14;0;0;0;0
"82";2020-05-15;0;0;0;0
"82";2020-05-16;0;0;1;0
"82";2020-05-17;0;0;0;0
"82";2020-05-18;0;0;0;0
"82";2020-05-19;0;0;0;0
"82";2020-05-20;0;0;0;0
"82";2020-05-21;1;0;0;0
"82";2020-05-22;0;0;0;0
"82";2020-05-23;0;0;0;1
"82";2020-05-24;1;1;0;0
"82";2020-05-25;0;0;0;0
"82";2020-05-26;0;0;0;0
"82";2020-05-27;1;0;0;1
"82";2020-05-28;0;0;0;1
"82";2020-05-29;0;0;0;0
"82";2020-05-30;0;0;0;0
"82";2020-05-31;0;0;0;0
"82";2020-06-01;0;0;0;0
"82";2020-06-02;0;0;0;0
"82";2020-06-03;0;0;0;0
"82";2020-06-04;0;0;0;1
"82";2020-06-05;0;0;1;0
