reg;clage_vacsi;jour;n_dose1;n_dose2;n_cum_dose1;n_cum_dose2
75;79;2021-03-05;1921;1833;71877;45486
75;79;2021-03-06;968;670;72845;46156
75;79;2021-03-07;396;104;73241;46260
75;79;2021-03-08;1532;1780;74773;48040
75;79;2021-03-09;2568;1932;77341;49972
75;79;2021-03-10;2590;1775;79931;51747
75;79;2021-03-11;3575;1663;83506;53410
75;79;2021-03-12;3625;1248;87131;54658
75;79;2021-03-13;1732;294;88863;54952
75;79;2021-03-14;283;74;89146;55026
75;79;2021-03-15;2953;900;92099;55926
75;79;2021-03-16;3382;783;95481;56709
75;79;2021-03-17;3754;820;99235;57529
75;79;2021-03-18;4055;831;103290;58360
75;79;2021-03-19;4012;821;107302;59181
75;79;2021-03-20;1971;201;109273;59382
75;79;2021-03-21;358;30;109631;59412
75;79;2021-03-22;3332;878;112963;60290
75;79;2021-03-23;4174;911;117137;61201
75;79;2021-03-24;4469;932;121606;62133
75;79;2021-03-25;5255;981;126861;63114
75;79;2021-03-26;5011;823;131872;63937
75;79;2021-03-27;1670;302;133542;64239
75;79;2021-03-28;306;87;133848;64326
75;79;2021-03-29;3194;957;137042;65283
75;79;2021-03-30;3963;1545;141005;66828
75;79;2021-03-31;3554;1476;144559;68304
75;79;2021-04-01;3811;1660;148370;69964
75;79;2021-04-02;3444;1618;151814;71582
75;79;2021-04-03;1080;705;152894;72287
75;79;2021-04-04;176;74;153070;72361
75;79;2021-04-05;549;118;153619;72479
75;79;2021-04-06;2619;2951;156238;75430
75;79;2021-04-07;3088;2554;159326;77984
75;79;2021-04-08;3315;2958;162641;80942
75;79;2021-04-09;3721;2479;166362;83421
75;80;2020-12-27;0;0;0;0
75;80;2020-12-28;1;0;1;0
75;80;2020-12-29;1;0;2;0
75;80;2020-12-30;1;0;3;0
75;80;2020-12-31;0;0;3;0
75;80;2021-01-01;0;0;3;0
75;80;2021-01-02;0;0;3;0
75;80;2021-01-03;0;0;3;0
75;80;2021-01-04;7;0;10;0
75;80;2021-01-05;22;0;32;0
75;80;2021-01-06;140;0;172;0
75;80;2021-01-07;1277;0;1449;0
75;80;2021-01-08;1030;0;2479;0
75;80;2021-01-09;170;0;2649;0
75;80;2021-01-10;127;0;2776;0
75;80;2021-01-11;422;0;3198;0
75;80;2021-01-12;1571;0;4769;0
75;80;2021-01-13;1622;0;6391;0
75;80;2021-01-14;2030;0;8421;0
75;80;2021-01-15;1549;0;9970;0
75;80;2021-01-16;364;13;10334;13
75;80;2021-01-17;153;0;10487;13
75;80;2021-01-18;2185;5;12672;18
75;80;2021-01-19;6240;1;18912;19
75;80;2021-01-20;7256;1;26168;20
75;80;2021-01-21;7955;4;34123;24
75;80;2021-01-22;5647;5;39770;29
75;80;2021-01-23;1955;1;41725;30
75;80;2021-01-24;322;0;42047;30
75;80;2021-01-25;3980;13;46027;43
75;80;2021-01-26;5683;116;51710;159
75;80;2021-01-27;6116;161;57826;320
75;80;2021-01-28;6277;1033;64103;1353
75;80;2021-01-29;4314;711;68417;2064
75;80;2021-01-30;1518;87;69935;2151
75;80;2021-01-31;280;147;70215;2298
75;80;2021-02-01;2498;305;72713;2603
75;80;2021-02-02;4832;1413;77545;4016
75;80;2021-02-03;4884;1081;82429;5097
75;80;2021-02-04;5398;1788;87827;6885
75;80;2021-02-05;3448;1323;91275;8208
75;80;2021-02-06;1053;147;92328;8355
75;80;2021-02-07;137;58;92465;8413
75;80;2021-02-08;2216;1000;94681;9413
75;80;2021-02-09;3114;4209;97795;13622
75;80;2021-02-10;2934;4247;100729;17869
75;80;2021-02-11;3280;5109;104009;22978
75;80;2021-02-12;2864;3020;106873;25998
75;80;2021-02-13;830;612;107703;26610
75;80;2021-02-14;120;97;107823;26707
75;80;2021-02-15;1095;2727;108918;29434
75;80;2021-02-16;1699;4521;110617;33955
75;80;2021-02-17;1605;5134;112222;39089
75;80;2021-02-18;1865;6024;114087;45113
75;80;2021-02-19;1663;3752;115750;48865
75;80;2021-02-20;331;1163;116081;50028
75;80;2021-02-21;73;229;116154;50257
75;80;2021-02-22;1087;3380;117241;53637
75;80;2021-02-23;1852;5244;119093;58881
75;80;2021-02-24;2038;5059;121131;63940
75;80;2021-02-25;2289;5602;123420;69542
75;80;2021-02-26;2035;3590;125455;73132
75;80;2021-02-27;726;1084;126181;74216
75;80;2021-02-28;56;236;126237;74452
75;80;2021-03-01;1267;3134;127504;77586
75;80;2021-03-02;2142;3451;129646;81037
75;80;2021-03-03;2271;3432;131917;84469
75;80;2021-03-04;3204;3647;135121;88116
75;80;2021-03-05;3202;2942;138323;91058
75;80;2021-03-06;1466;907;139789;91965
75;80;2021-03-07;487;119;140276;92084
75;80;2021-03-08;2393;2343;142669;94427
75;80;2021-03-09;4082;2899;146751;97326
75;80;2021-03-10;4544;2798;151295;100124
75;80;2021-03-11;5737;2764;157032;102888
75;80;2021-03-12;5695;2128;162727;105016
75;80;2021-03-13;2623;512;165350;105528
75;80;2021-03-14;405;84;165755;105612
75;80;2021-03-15;4491;1412;170246;107024
75;80;2021-03-16;6008;1495;176254;108519
75;80;2021-03-17;6204;1442;182458;109961
75;80;2021-03-18;6746;1735;189204;111696
75;80;2021-03-19;6601;1519;195805;113215
75;80;2021-03-20;3069;336;198874;113551
75;80;2021-03-21;533;17;199407;113568
75;80;2021-03-22;5060;1376;204467;114944
75;80;2021-03-23;6802;1551;211269;116495
75;80;2021-03-24;6789;1750;218058;118245
75;80;2021-03-25;8138;1895;226196;120140
75;80;2021-03-26;7870;1518;234066;121658
75;80;2021-03-27;2429;531;236495;122189
75;80;2021-03-28;510;137;237005;122326
75;80;2021-03-29;4665;1552;241670;123878
75;80;2021-03-30;6143;2554;247813;126432
75;80;2021-03-31;5724;2540;253537;128972
75;80;2021-04-01;6265;2961;259802;131933
75;80;2021-04-02;5405;2827;265207;134760
75;80;2021-04-03;1687;1090;266894;135850
75;80;2021-04-04;261;159;267155;136009
75;80;2021-04-05;749;208;267904;136217
75;80;2021-04-06;3909;4801;271813;141018
75;80;2021-04-07;5033;4658;276846;145676
75;80;2021-04-08;5281;5101;282127;150777
75;80;2021-04-09;5719;4145;287846;154922
76;24;2020-12-27;0;0;0;0
76;24;2020-12-28;0;0;0;0
76;24;2020-12-29;0;0;0;0
76;24;2020-12-30;0;0;0;0
76;24;2020-12-31;0;0;0;0
76;24;2021-01-01;0;0;0;0
76;24;2021-01-02;0;0;0;0
76;24;2021-01-03;0;0;0;0
76;24;2021-01-04;0;0;0;0
76;24;2021-01-05;0;0;0;0
76;24;2021-01-06;6;0;6;0
76;24;2021-01-07;11;0;17;0
76;24;2021-01-08;17;0;34;0
76;24;2021-01-09;10;0;44;0
76;24;2021-01-10;7;0;51;0
76;24;2021-01-11;20;0;71;0
76;24;2021-01-12;55;0;126;0
76;24;2021-01-13;53;0;179;0
76;24;2021-01-14;48;0;227;0
76;24;2021-01-15;53;0;280;0
76;24;2021-01-16;9;1;289;1
76;24;2021-01-17;11;0;300;1
76;24;2021-01-18;40;0;340;1
76;24;2021-01-19;50;0;390;1
76;24;2021-01-20;93;0;483;1
76;24;2021-01-21;64;0;547;1
76;24;2021-01-22;68;0;615;1
76;24;2021-01-23;35;0;650;1
76;24;2021-01-24;2;0;652;1
76;24;2021-01-25;59;0;711;1
76;24;2021-01-26;56;1;767;2
76;24;2021-01-27;53;2;820;4
76;24;2021-01-28;53;10;873;14
76;24;2021-01-29;34;10;907;24
76;24;2021-01-30;10;6;917;30
76;24;2021-01-31;1;2;918;32
76;24;2021-02-01;30;17;948;49
76;24;2021-02-02;38;43;986;92
76;24;2021-02-03;31;35;1017;127
76;24;2021-02-04;50;36;1067;163
76;24;2021-02-05;45;43;1112;206
76;24;2021-02-06;2;6;1114;212
76;24;2021-02-07;8;1;1122;213
76;24;2021-02-08;30;29;1152;242
76;24;2021-02-09;40;47;1192;289
76;24;2021-02-10;85;86;1277;375
76;24;2021-02-11;82;52;1359;427
76;24;2021-02-12;99;56;1458;483
76;24;2021-02-13;6;21;1464;504
76;24;2021-02-14;3;9;1467;513
76;24;2021-02-15;52;30;1519;543
76;24;2021-02-16;73;39;1592;582
76;24;2021-02-17;56;58;1648;640
76;24;2021-02-18;97;49;1745;689
76;24;2021-02-19;81;47;1826;736
76;24;2021-02-20;10;19;1836;755
76;24;2021-02-21;4;0;1840;755
76;24;2021-02-22;90;44;1930;799
76;24;2021-02-23;112;39;2042;838
76;24;2021-02-24;118;43;2160;881
76;24;2021-02-25;185;45;2345;926
76;24;2021-02-26;199;40;2544;966
76;24;2021-02-27;27;12;2571;978
76;24;2021-02-28;13;1;2584;979
76;24;2021-03-01;115;43;2699;1022
76;24;2021-03-02;129;23;2828;1045
76;24;2021-03-03;140;35;2968;1080
76;24;2021-03-04;139;43;3107;1123
76;24;2021-03-05;187;39;3294;1162
76;24;2021-03-06;151;5;3445;1167
76;24;2021-03-07;58;0;3503;1167
76;24;2021-03-08;180;14;3683;1181
76;24;2021-03-09;229;25;3912;1206
76;24;2021-03-10;194;23;4106;1229
76;24;2021-03-11;205;23;4311;1252
76;24;2021-03-12;208;18;4519;1270
76;24;2021-03-13;54;2;4573;1272
76;24;2021-03-14;21;1;4594;1273
76;24;2021-03-15;152;8;4746;1281
76;24;2021-03-16;81;24;4827;1305
76;24;2021-03-17;74;14;4901;1319
76;24;2021-03-18;93;20;4994;1339
76;24;2021-03-19;176;20;5170;1359
76;24;2021-03-20;68;9;5238;1368
76;24;2021-03-21;36;0;5274;1368
76;24;2021-03-22;137;17;5411;1385
76;24;2021-03-23;121;15;5532;1400
76;24;2021-03-24;150;19;5682;1419
76;24;2021-03-25;202;20;5884;1439
76;24;2021-03-26;210;11;6094;1450
76;24;2021-03-27;153;10;6247;1460
76;24;2021-03-28;99;1;6346;1461
76;24;2021-03-29;161;22;6507;1483
76;24;2021-03-30;249;19;6756;1502
76;24;2021-03-31;279;23;7035;1525
76;24;2021-04-01;391;21;7426;1546
76;24;2021-04-02;302;19;7728;1565
76;24;2021-04-03;97;12;7825;1577
76;24;2021-04-04;68;1;7893;1578
76;24;2021-04-05;31;1;7924;1579
76;24;2021-04-06;189;39;8113;1618
76;24;2021-04-07;322;32;8435;1650
76;24;2021-04-08;393;37;8828;1687
76;24;2021-04-09;350;64;9178;1751
76;29;2020-12-27;0;0;0;0
76;29;2020-12-28;0;0;0;0
76;29;2020-12-29;0;0;0;0
76;29;2020-12-30;0;0;0;0
76;29;2020-12-31;0;0;0;0
76;29;2021-01-01;0;0;0;0
76;29;2021-01-02;0;0;0;0
76;29;2021-01-03;0;0;0;0
76;29;2021-01-04;0;0;0;0
76;29;2021-01-05;2;0;2;0
76;29;2021-01-06;16;0;18;0
76;29;2021-01-07;21;0;39;0
76;29;2021-01-08;54;0;93;0
76;29;2021-01-09;26;0;119;0
76;29;2021-01-10;28;0;147;0
76;29;2021-01-11;60;0;207;0
76;29;2021-01-12;93;0;300;0
76;29;2021-01-13;125;0;425;0
76;29;2021-01-14;161;0;586;0
76;29;2021-01-15;133;0;719;0
76;29;2021-01-16;15;0;734;0
76;29;2021-01-17;32;0;766;0
76;29;2021-01-18;95;0;861;0
76;29;2021-01-19;97;0;958;0
76;29;2021-01-20;154;0;1112;0
76;29;2021-01-21;177;0;1289;0
76;29;2021-01-22;140;0;1429;0
76;29;2021-01-23;31;0;1460;0
76;29;2021-01-24;4;0;1464;0
76;29;2021-01-25;57;1;1521;1
76;29;2021-01-26;73;6;1594;7
76;29;2021-01-27;89;8;1683;15
76;29;2021-01-28;84;16;1767;31
76;29;2021-01-29;56;32;1823;63
76;29;2021-01-30;14;8;1837;71
76;29;2021-01-31;2;16;1839;87
76;29;2021-02-01;39;37;1878;124
76;29;2021-02-02;76;64;1954;188
76;29;2021-02-03;88;68;2042;256
76;29;2021-02-04;78;94;2120;350
76;29;2021-02-05;51;92;2171;442
76;29;2021-02-06;9;9;2180;451
76;29;2021-02-07;15;3;2195;454
76;29;2021-02-08;46;97;2241;551
76;29;2021-02-09;75;112;2316;663
76;29;2021-02-10;125;166;2441;829
76;29;2021-02-11;145;195;2586;1024
76;29;2021-02-12;153;132;2739;1156
76;29;2021-02-13;16;17;2755;1173
76;29;2021-02-14;4;18;2759;1191
76;29;2021-02-15;92;54;2851;1245
76;29;2021-02-16;82;72;2933;1317
76;29;2021-02-17;88;96;3021;1413
76;29;2021-02-18;151;83;3172;1496
76;29;2021-02-19;127;92;3299;1588
76;29;2021-02-20;31;12;3330;1600
76;29;2021-02-21;8;1;3338;1601
76;29;2021-02-22;112;53;3450;1654
76;29;2021-02-23;151;85;3601;1739
76;29;2021-02-24;123;75;3724;1814
76;29;2021-02-25;183;86;3907;1900
76;29;2021-02-26;226;52;4133;1952
76;29;2021-02-27;46;15;4179;1967
76;29;2021-02-28;15;2;4194;1969
76;29;2021-03-01;136;46;4330;2015
76;29;2021-03-02;162;54;4492;2069
76;29;2021-03-03;162;70;4654;2139
76;29;2021-03-04;188;61;4842;2200
76;29;2021-03-05;283;55;5125;2255
76;29;2021-03-06;125;4;5250;2259
76;29;2021-03-07;43;0;5293;2259
76;29;2021-03-08;184;20;5477;2279
76;29;2021-03-09;251;29;5728;2308
76;29;2021-03-10;233;35;5961;2343
76;29;2021-03-11;246;37;6207;2380
76;29;2021-03-12;297;34;6504;2414
76;29;2021-03-13;83;5;6587;2419
76;29;2021-03-14;17;1;6604;2420
76;29;2021-03-15;164;17;6768;2437
76;29;2021-03-16;70;34;6838;2471
76;29;2021-03-17;99;24;6937;2495
76;29;2021-03-18;107;36;7044;2531
76;29;2021-03-19;194;29;7238;2560
76;29;2021-03-20;86;5;7324;2565
76;29;2021-03-21;62;1;7386;2566
76;29;2021-03-22;145;25;7531;2591
76;29;2021-03-23;184;24;7715;2615
76;29;2021-03-24;186;15;7901;2630
76;29;2021-03-25;224;27;8125;2657
76;29;2021-03-26;236;14;8361;2671
76;29;2021-03-27;155;4;8516;2675
76;29;2021-03-28;87;1;8603;2676
76;29;2021-03-29;194;31;8797;2707
76;29;2021-03-30;287;28;9084;2735
76;29;2021-03-31;307;37;9391;2772
76;29;2021-04-01;525;25;9916;2797
76;29;2021-04-02;355;22;10271;2819
76;29;2021-04-03;93;7;10364;2826
76;29;2021-04-04;42;0;10406;2826
76;29;2021-04-05;35;1;10441;2827
76;29;2021-04-06;241;36;10682;2863
76;29;2021-04-07;308;58;10990;2921
76;29;2021-04-08;410;47;11400;2968
76;29;2021-04-09;395;72;11795;3040
76;39;2020-12-27;0;0;0;0
76;39;2020-12-28;0;0;0;0
76;39;2020-12-29;0;0;0;0
76;39;2020-12-30;0;0;0;0
76;39;2020-12-31;0;0;0;0
76;39;2021-01-01;0;0;0;0
76;39;2021-01-02;0;0;0;0
76;39;2021-01-03;0;0;0;0
76;39;2021-01-04;1;0;1;0
76;39;2021-01-05;11;0;12;0
76;39;2021-01-06;35;0;47;0
76;39;2021-01-07;98;0;145;0
76;39;2021-01-08;158;0;303;0
76;39;2021-01-09;81;0;384;0
76;39;2021-01-10;51;0;435;0
76;39;2021-01-11;185;0;620;0
76;39;2021-01-12;326;0;946;0
76;39;2021-01-13;333;0;1279;0
76;39;2021-01-14;503;0;1782;0
76;39;2021-01-15;449;0;2231;0
76;39;2021-01-16;89;7;2320;7
76;39;2021-01-17;55;0;2375;7
76;39;2021-01-18;308;1;2683;8
76;39;2021-01-19;369;0;3052;8
76;39;2021-01-20;449;0;3501;8
76;39;2021-01-21;548;1;4049;9
76;39;2021-01-22;453;0;4502;9
76;39;2021-01-23;79;0;4581;9
76;39;2021-01-24;15;0;4596;9
76;39;2021-01-25;177;3;4773;12
76;39;2021-01-26;233;14;5006;26
76;39;2021-01-27;264;38;5270;64
76;39;2021-01-28;321;63;5591;127
76;39;2021-01-29;224;92;5815;219
76;39;2021-01-30;25;39;5840;258
76;39;2021-01-31;10;23;5850;281
76;39;2021-02-01;93;121;5943;402
76;39;2021-02-02;218;241;6161;643
76;39;2021-02-03;187;214;6348;857
76;39;2021-02-04;247;327;6595;1184
76;39;2021-02-05;144;297;6739;1481
76;39;2021-02-06;38;45;6777;1526
76;39;2021-02-07;41;23;6818;1549
76;39;2021-02-08;113;251;6931;1800
76;39;2021-02-09;257;359;7188;2159
76;39;2021-02-10;309;504;7497;2663
76;39;2021-02-11;437;576;7934;3239
76;39;2021-02-12;401;483;8335;3722
76;39;2021-02-13;41;78;8376;3800
76;39;2021-02-14;7;56;8383;3856
76;39;2021-02-15;199;130;8582;3986
76;39;2021-02-16;183;215;8765;4201
76;39;2021-02-17;290;283;9055;4484
76;39;2021-02-18;374;305;9429;4789
76;39;2021-02-19;316;271;9745;5060
76;39;2021-02-20;92;37;9837;5097
76;39;2021-02-21;20;11;9857;5108
76;39;2021-02-22;226;164;10083;5272
76;39;2021-02-23;311;233;10394;5505
76;39;2021-02-24;250;226;10644;5731
76;39;2021-02-25;399;280;11043;6011
76;39;2021-02-26;465;191;11508;6202
76;39;2021-02-27;117;31;11625;6233
76;39;2021-02-28;36;10;11661;6243
76;39;2021-03-01;296;87;11957;6330
76;39;2021-03-02;334;164;12291;6494
76;39;2021-03-03;370;175;12661;6669
76;39;2021-03-04;614;220;13275;6889
76;39;2021-03-05;810;165;14085;7054
76;39;2021-03-06;340;24;14425;7078
76;39;2021-03-07;176;4;14601;7082
76;39;2021-03-08;452;47;15053;7129
76;39;2021-03-09;573;111;15626;7240
76;39;2021-03-10;488;119;16114;7359
76;39;2021-03-11;621;117;16735;7476
76;39;2021-03-12;872;101;17607;7577
76;39;2021-03-13;305;20;17912;7597
76;39;2021-03-14;48;4;17960;7601
76;39;2021-03-15;389;44;18349;7645
76;39;2021-03-16;226;99;18575;7744
76;39;2021-03-17;200;76;18775;7820
76;39;2021-03-18;304;127;19079;7947
76;39;2021-03-19;491;93;19570;8040
76;39;2021-03-20;224;19;19794;8059
76;39;2021-03-21;172;2;19966;8061
76;39;2021-03-22;363;54;20329;8115
76;39;2021-03-23;519;65;20848;8180
76;39;2021-03-24;423;62;21271;8242
76;39;2021-03-25;715;109;21986;8351
76;39;2021-03-26;701;84;22687;8435
76;39;2021-03-27;437;11;23124;8446
76;39;2021-03-28;206;3;23330;8449
76;39;2021-03-29;501;65;23831;8514
76;39;2021-03-30;772;61;24603;8575
76;39;2021-03-31;907;80;25510;8655
76;39;2021-04-01;1259;74;26769;8729
76;39;2021-04-02;1057;127;27826;8856
76;39;2021-04-03;271;28;28097;8884
76;39;2021-04-04;149;3;28246;8887
76;39;2021-04-05;106;5;28352;8892
76;39;2021-04-06;655;112;29007;9004
76;39;2021-04-07;974;138;29981;9142
76;39;2021-04-08;1216;162;31197;9304
76;39;2021-04-09;1061;198;32258;9502
76;49;2020-12-27;0;0;0;0
76;49;2020-12-28;0;0;0;0
76;49;2020-12-29;0;0;0;0
76;49;2020-12-30;0;0;0;0
76;49;2020-12-31;0;0;0;0
76;49;2021-01-01;0;0;0;0
76;49;2021-01-02;1;0;1;0
76;49;2021-01-03;1;0;2;0
76;49;2021-01-04;0;0;2;0
76;49;2021-01-05;22;0;24;0
76;49;2021-01-06;54;0;78;0
76;49;2021-01-07;158;0;236;0
76;49;2021-01-08;283;0;519;0
76;49;2021-01-09;171;0;690;0
76;49;2021-01-10;71;0;761;0
76;49;2021-01-11;347;0;1108;0
76;49;2021-01-12;635;0;1743;0
76;49;2021-01-13;631;0;2374;0
76;49;2021-01-14;860;0;3234;0
76;49;2021-01-15;836;0;4070;0
76;49;2021-01-16;177;4;4247;4
76;49;2021-01-17;83;1;4330;5
76;49;2021-01-18;496;0;4826;5
76;49;2021-01-19;634;0;5460;5
76;49;2021-01-20;807;0;6267;5
76;49;2021-01-21;918;0;7185;5
76;49;2021-01-22;717;0;7902;5
76;49;2021-01-23;134;0;8036;5
76;49;2021-01-24;30;0;8066;5
76;49;2021-01-25;344;7;8410;12
76;49;2021-01-26;467;29;8877;41
76;49;2021-01-27;470;43;9347;84
76;49;2021-01-28;503;96;9850;180
76;49;2021-01-29;395;175;10245;355
76;49;2021-01-30;76;65;10321;420
76;49;2021-01-31;13;33;10334;453
76;49;2021-02-01;186;274;10520;727
76;49;2021-02-02;364;450;10884;1177
76;49;2021-02-03;317;397;11201;1574
76;49;2021-02-04;448;586;11649;2160
76;49;2021-02-05;338;568;11987;2728
76;49;2021-02-06;55;100;12042;2828
76;49;2021-02-07;31;47;12073;2875
76;49;2021-02-08;185;466;12258;3341
76;49;2021-02-09;392;646;12650;3987
76;49;2021-02-10;453;839;13103;4826
76;49;2021-02-11;599;1025;13702;5851
76;49;2021-02-12;603;728;14305;6579
76;49;2021-02-13;64;143;14369;6722
76;49;2021-02-14;13;73;14382;6795
76;49;2021-02-15;271;221;14653;7016
76;49;2021-02-16;319;380;14972;7396
76;49;2021-02-17;340;480;15312;7876
76;49;2021-02-18;463;515;15775;8391
76;49;2021-02-19;394;485;16169;8876
76;49;2021-02-20;113;98;16282;8974
76;49;2021-02-21;39;22;16321;8996
76;49;2021-02-22;264;307;16585;9303
76;49;2021-02-23;365;430;16950;9733
76;49;2021-02-24;350;415;17300;10148
76;49;2021-02-25;604;468;17904;10616
76;49;2021-02-26;635;385;18539;11001
76;49;2021-02-27;177;58;18716;11059
76;49;2021-02-28;61;4;18777;11063
76;49;2021-03-01;369;178;19146;11241
76;49;2021-03-02;511;258;19657;11499
76;49;2021-03-03;609;302;20266;11801
76;49;2021-03-04;875;388;21141;12189
76;49;2021-03-05;1173;327;22314;12516
76;49;2021-03-06;700;35;23014;12551
76;49;2021-03-07;435;7;23449;12558
76;49;2021-03-08;584;86;24033;12644
76;49;2021-03-09;851;183;24884;12827
76;49;2021-03-10;781;172;25665;12999
76;49;2021-03-11;948;184;26613;13183
76;49;2021-03-12;1315;174;27928;13357
76;49;2021-03-13;566;34;28494;13391
76;49;2021-03-14;92;4;28586;13395
76;49;2021-03-15;493;75;29079;13470
76;49;2021-03-16;315;162;29394;13632
76;49;2021-03-17;343;121;29737;13753
76;49;2021-03-18;480;162;30217;13915
76;49;2021-03-19;757;124;30974;14039
76;49;2021-03-20;361;20;31335;14059
76;49;2021-03-21;220;3;31555;14062
76;49;2021-03-22;492;80;32047;14142
76;49;2021-03-23;699;94;32746;14236
76;49;2021-03-24;770;87;33516;14323
76;49;2021-03-25;1058;114;34574;14437
76;49;2021-03-26;1045;93;35619;14530
76;49;2021-03-27;708;19;36327;14549
76;49;2021-03-28;275;4;36602;14553
76;49;2021-03-29;793;127;37395;14680
76;49;2021-03-30;1146;116;38541;14796
76;49;2021-03-31;1219;131;39760;14927
76;49;2021-04-01;1898;139;41658;15066
76;49;2021-04-02;1548;139;43206;15205
76;49;2021-04-03;572;50;43778;15255
76;49;2021-04-04;240;1;44018;15256
76;49;2021-04-05;215;9;44233;15265
76;49;2021-04-06;1125;177;45358;15442
76;49;2021-04-07;1578;207;46936;15649
76;49;2021-04-08;1746;214;48682;15863
76;49;2021-04-09;1676;267;50358;16130
76;59;2020-12-27;0;0;0;0
76;59;2020-12-28;0;0;0;0
76;59;2020-12-29;0;0;0;0
76;59;2020-12-30;0;0;0;0
76;59;2020-12-31;0;0;0;0
76;59;2021-01-01;0;0;0;0
76;59;2021-01-02;0;0;0;0
76;59;2021-01-03;0;0;0;0
76;59;2021-01-04;17;0;17;0
76;59;2021-01-05;158;0;175;0
76;59;2021-01-06;373;0;548;0
76;59;2021-01-07;668;0;1216;0
76;59;2021-01-08;1211;0;2427;0
76;59;2021-01-09;572;0;2999;0
76;59;2021-01-10;152;0;3151;0
76;59;2021-01-11;1434;0;4585;0
76;59;2021-01-12;1837;0;6422;0
76;59;2021-01-13;2115;0;8537;0
76;59;2021-01-14;2443;0;10980;0
76;59;2021-01-15;2211;0;13191;0
76;59;2021-01-16;534;24;13725;24
76;59;2021-01-17;168;1;13893;25
76;59;2021-01-18;1243;0;15136;25
76;59;2021-01-19;1670;0;16806;25
76;59;2021-01-20;1819;2;18625;27
76;59;2021-01-21;1943;1;20568;28
76;59;2021-01-22;1506;2;22074;30
76;59;2021-01-23;403;2;22477;32
76;59;2021-01-24;89;6;22566;38
76;59;2021-01-25;661;35;23227;73
76;59;2021-01-26;889;87;24116;160
76;59;2021-01-27;1027;217;25143;377
76;59;2021-01-28;917;565;26060;942
76;59;2021-01-29;717;744;26777;1686
76;59;2021-01-30;157;267;26934;1953
76;59;2021-01-31;45;84;26979;2037
76;59;2021-02-01;343;1074;27322;3111
76;59;2021-02-02;751;1476;28073;4587
76;59;2021-02-03;762;1515;28835;6102
76;59;2021-02-04;818;1614;29653;7716
76;59;2021-02-05;607;1490;30260;9206
76;59;2021-02-06;175;252;30435;9458
76;59;2021-02-07;52;96;30487;9554
76;59;2021-02-08;271;1136;30758;10690
76;59;2021-02-09;461;1623;31219;12313
76;59;2021-02-10;459;1795;31678;14108
76;59;2021-02-11;751;2200;32429;16308
76;59;2021-02-12;682;1611;33111;17919
76;59;2021-02-13;154;390;33265;18309
76;59;2021-02-14;37;171;33302;18480
76;59;2021-02-15;212;779;33514;19259
76;59;2021-02-16;334;1111;33848;20370
76;59;2021-02-17;417;1222;34265;21592
76;59;2021-02-18;462;1207;34727;22799
76;59;2021-02-19;428;1127;35155;23926
76;59;2021-02-20;125;275;35280;24201
76;59;2021-02-21;19;59;35299;24260
76;59;2021-02-22;256;611;35555;24871
76;59;2021-02-23;392;856;35947;25727
76;59;2021-02-24;358;835;36305;26562
76;59;2021-02-25;1383;797;37688;27359
76;59;2021-02-26;2266;659;39954;28018
76;59;2021-02-27;1166;173;41120;28191
76;59;2021-02-28;117;37;41237;28228
76;59;2021-03-01;836;356;42073;28584
76;59;2021-03-02;1625;487;43698;29071
76;59;2021-03-03;1719;528;45417;29599
76;59;2021-03-04;2945;685;48362;30284
76;59;2021-03-05;3504;549;51866;30833
76;59;2021-03-06;2973;111;54839;30944
76;59;2021-03-07;1888;18;56727;30962
76;59;2021-03-08;1240;214;57967;31176
76;59;2021-03-09;2138;352;60105;31528
76;59;2021-03-10;2091;345;62196;31873
76;59;2021-03-11;2998;346;65194;32219
76;59;2021-03-12;3664;278;68858;32497
76;59;2021-03-13;2150;80;71008;32577
76;59;2021-03-14;263;5;71271;32582
76;59;2021-03-15;1056;133;72327;32715
76;59;2021-03-16;521;244;72848;32959
76;59;2021-03-17;526;242;73374;33201
76;59;2021-03-18;698;257;74072;33458
76;59;2021-03-19;1684;248;75756;33706
76;59;2021-03-20;1148;50;76904;33756
76;59;2021-03-21;265;1;77169;33757
76;59;2021-03-22;1049;168;78218;33925
76;59;2021-03-23;1910;130;80128;34055
76;59;2021-03-24;2146;162;82274;34217
76;59;2021-03-25;3027;160;85301;34377
76;59;2021-03-26;3172;172;88473;34549
76;59;2021-03-27;1840;45;90313;34594
76;59;2021-03-28;534;10;90847;34604
76;59;2021-03-29;1955;221;92802;34825
76;59;2021-03-30;2746;213;95548;35038
76;59;2021-03-31;2695;231;98243;35269
76;59;2021-04-01;3557;211;101800;35480
76;59;2021-04-02;3352;238;105152;35718
76;59;2021-04-03;1606;70;106758;35788
76;59;2021-04-04;532;11;107290;35799
76;59;2021-04-05;406;13;107696;35812
76;59;2021-04-06;2239;302;109935;36114
76;59;2021-04-07;2862;367;112797;36481
76;59;2021-04-08;4033;378;116830;36859
76;59;2021-04-09;5045;464;121875;37323
76;64;2020-12-27;0;0;0;0
76;64;2020-12-28;0;0;0;0
76;64;2020-12-29;0;0;0;0
76;64;2020-12-30;0;0;0;0
76;64;2020-12-31;0;0;0;0
76;64;2021-01-01;0;0;0;0
76;64;2021-01-02;0;0;0;0
76;64;2021-01-03;0;0;0;0
76;64;2021-01-04;8;0;8;0
76;64;2021-01-05;69;0;77;0
76;64;2021-01-06;127;0;204;0
